"filename","id","var_name_orig","class_orig","label_orig","n_labels","n_valid_labels","n_na_labels"
"ABIV_English.sav","Arab_Barometer_4","q5181","retroharmonize_labelled_spss_survey","q5181 a parliamentary system in which nationalist, left wing, right wing, and i",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5182","retroharmonize_labelled_spss_survey","q5182 a parliamentary system in which only islamist parties compete in parliame",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5183","retroharmonize_labelled_spss_survey","q5183 a political system governed by a strong authority which makes decisions w",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5184","retroharmonize_labelled_spss_survey","q5184 a system governed by islamic law in which there are no political parties",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5185","retroharmonize_labelled_spss_survey","q5185 a parliamentary system in which only non religious parties compete in par",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5186","retroharmonize_labelled_spss_survey","q5186 a government that provides for the needs of its citizens without giving t",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5211","retroharmonize_labelled_spss_survey","q5211 to what extent do you think that freedom to express opinions is guarantee",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5212","retroharmonize_labelled_spss_survey","q5212 to what extent do you think that freedom of the press is guaranteed in yo",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5213","retroharmonize_labelled_spss_survey","q5213 to what extent do you think that freedom to join political parties is gua",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5214","retroharmonize_labelled_spss_survey","q5214 to what extent do you think that freedom to participate in peaceful prote",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q5215","retroharmonize_labelled_spss_survey","q5215 to what extent do you think that freedom to join civil associations and o",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q523a","retroharmonize_labelled_spss_survey","do think there is any type of human right violations committed by the gov",4,4,0
"ABIV_English.sav","Arab_Barometer_4","q523","retroharmonize_labelled_spss_survey","q523 to what degree would you agree that the violation of human rights committe",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6011","retroharmonize_labelled_spss_survey","q6011 a woman can become president or prime minister of a muslim country",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6012","retroharmonize_labelled_spss_survey","q6012 a married woman can work outside the home if she wishes",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6013","retroharmonize_labelled_spss_survey","q6013 in general, men are better at political leadership than women",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6014","retroharmonize_labelled_spss_survey","q6014 university education for males is more important than university educatio",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6018","retroharmonize_labelled_spss_survey","q6018 women and men should have equal inheritance rights",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q60118","retroharmonize_labelled_spss_survey","q60118 husbands should have final say in all decisions concerning the family",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6021","retroharmonize_labelled_spss_survey","q6021 people of a different religion as neighbors",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q6022","retroharmonize_labelled_spss_survey","q6022 people of a different race or color as neighbors",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q6023","retroharmonize_labelled_spss_survey","q6023 immigrants or foreign workers as neighbors",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q6024","retroharmonize_labelled_spss_survey","q6024 people of a different sect of islam as neighbors",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q6041","retroharmonize_labelled_spss_survey","q6041 to what degree would each of the following factors be an obstacle to acce",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6043","retroharmonize_labelled_spss_survey","q6043 to what degree would each of the following factors be an obstacle to acce",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q605","retroharmonize_labelled_spss_survey","q605 which of the following statements is the closest to your point of view",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q605a","retroharmonize_labelled_spss_survey","1st sentence i prefer a religious political party over a non religious p",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q6061","retroharmonize_labelled_spss_survey","q6061 religious leaders imams, preachers, priests should not interfere in vot",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6062","retroharmonize_labelled_spss_survey","q6062 your country is better off if religious people hold public positions in t",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6063","retroharmonize_labelled_spss_survey","q6063 religious clerics should have influence over the decisions of government",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6064","retroharmonize_labelled_spss_survey","q6064 religious practice is a private matter and should be separated from socio",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6071","retroharmonize_labelled_spss_survey","q6071 democracy is a western form of government that is not compatible with isl",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6073","retroharmonize_labelled_spss_survey","q6073 banks in muslim countries must be forbidden from charging interest becaus",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6074","retroharmonize_labelled_spss_survey","q6074 it is acceptable in islam for male and female university students to atte",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6076","retroharmonize_labelled_spss_survey","q6076 a woman should dress modestly, but islam does not require that she wear a",6,6,0
"ABIV_English.sav","Arab_Barometer_4","q6077","retroharmonize_labelled_spss_survey","q6077 in order to meet the demands of the modern economy, banks should be allow",6,6,0
"ABIV_English.sav","Arab_Barometer_4","aid1a","retroharmonize_labelled_spss_survey","aid1a over the past 5 years, have you or someone in your family members of the",4,4,0
"ABIV_English.sav","Arab_Barometer_4","aid1a1","retroharmonize_labelled_spss_survey","aid1a1 did you participate in a program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1a2","retroharmonize_labelled_spss_survey","aid1a2 did your family member participate in a program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1num","retroharmonize_labelled_spss_survey","aid1b1a respondent participated in numeracy program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1sci","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in sciences program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1comp","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in computer program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1lang","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in language program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1life","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in life skills program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1soc","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in social skills program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1lit","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in literacy program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1other","retroharmonize_labelled_spss_survey","aid1b1 respondent participated in other program",12,12,0
"ABIV_English.sav","Arab_Barometer_4","aid1b1dk","retroharmonize_labelled_spss_survey","aid1bdk respondent participated program of unknown type",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2num","retroharmonize_labelled_spss_survey","aid1b2a family member participated in numeracy program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2sci","retroharmonize_labelled_spss_survey","aid1b2 family member participated in sciences program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2comp","retroharmonize_labelled_spss_survey","aid1b2 family member participated in computer program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2lang","retroharmonize_labelled_spss_survey","aid1b2 family member participated in language program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2life","retroharmonize_labelled_spss_survey","aid1b2 family member participated in life skills program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2soc","retroharmonize_labelled_spss_survey","aid1b2 family member participated in social skills program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2lit","retroharmonize_labelled_spss_survey","aid1b2 family member participated in literacy program",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2other","retroharmonize_labelled_spss_survey","aid1b2 family member participated in other program",24,24,0
"ABIV_English.sav","Arab_Barometer_4","aid1b2dk","retroharmonize_labelled_spss_survey","aid1dk family member participated program of unknown type",2,2,0
"ABIV_English.sav","Arab_Barometer_4","aid1c","retroharmonize_labelled_spss_survey","aid1c who has organized the education program that you or someone from your fam",5,5,0
"ABIV_English.sav","Arab_Barometer_4","aid1cother","retroharmonize_labelled_spss_survey","aid1cother other type of organization",19,19,0
"ABIV_English.sav","Arab_Barometer_4","aid2","retroharmonize_labelled_spss_survey","aid2 in general, how satisfied are you with youth educational programs outside",6,6,0
"ABIV_English.sav","Arab_Barometer_4","aid31","retroharmonize_labelled_spss_survey","aid31 which of these things would be the most important reason for a person to",10,10,0
"ABIV_English.sav","Arab_Barometer_4","aid31other","retroharmonize_labelled_spss_survey","aid31other most important reason other",15,15,0
"ABIV_English.sav","Arab_Barometer_4","aid32","retroharmonize_labelled_spss_survey","aid32 which of these things would be the second most important reason for a per",11,11,0
"ABIV_English.sav","Arab_Barometer_4","aid32other","retroharmonize_labelled_spss_survey","aid32other second most important reason other",20,20,0
"ABIV_English.sav","Arab_Barometer_4","aid41","retroharmonize_labelled_spss_survey","aid41 which of these things would be the biggest problem barrier preventing a",17,17,0
"ABIV_English.sav","Arab_Barometer_4","aid41other","retroharmonize_labelled_spss_survey","aid41other biggest barrier other",15,15,0
"ABIV_English.sav","Arab_Barometer_4","aid42","retroharmonize_labelled_spss_survey","aid42 which of these things would be the second most important reason for a per",18,18,0
"ABIV_English.sav","Arab_Barometer_4","aid42other","retroharmonize_labelled_spss_survey","aid42other second biggest barrier other",35,35,0
"ABIV_English.sav","Arab_Barometer_4","aid5a","retroharmonize_labelled_spss_survey","aid5a statement 1 giving the correct answer to a question remains the most imp",7,7,0
"ABIV_English.sav","Arab_Barometer_4","aid5b","retroharmonize_labelled_spss_survey","aid5b statement 1 giving the correct answer to a question remains the most imp",7,7,0
"ABIV_English.sav","Arab_Barometer_4","aid5c","retroharmonize_labelled_spss_survey","aid5c statement 1 a good education system is one that encourages the student",7,7,0
"ABIV_English.sav","Arab_Barometer_4","aid5d","retroharmonize_labelled_spss_survey","aid5d statement 1 examinations that allow students to demonstrate how well the",7,7,0
"ABIV_English.sav","Arab_Barometer_4","aid5e","retroharmonize_labelled_spss_survey","aid5e statement 1 the education system should place primary importance on acad",7,7,0
"ABIV_English.sav","Arab_Barometer_4","q7001","retroharmonize_labelled_spss_survey","q7001 do you prefer that future economic relations between your country and the",5,5,0
"ABIV_English.sav","Arab_Barometer_4","q7002","retroharmonize_labelled_spss_survey","q7002 do you prefer that future economic relations between your country and sau",5,5,0
